,age,gender,friends,basketball,football,soccer,softball,volleyball,swimming,cheerleading,baseball,tennis,sports_interest,physical_appearance_interest,shopping_interest,music_interest,religion_interest,social_behaviors_interest,mortality_interest
1463,18.453,F,26,0,0,0,0,0,0,0,0,0,1,6,0,0,1,2,0
1464,18.511,F,1,1,2,0,0,0,0,2,0,0,5,14,3,0,5,1,1
1465,20.09,F,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0
1466,19.154,F,51,0,0,0,0,0,0,0,0,0,0,4,1,1,2,0,0
1467,18.568,F,22,0,0,0,0,0,0,0,0,0,0,7,2,5,0,0,6
1468,19.149428645833336,F,48,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,2
1469,18.084,F,40,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1
1470,19.149428645833336,F,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1
1471,19.299,F,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1472,18.53,F,49,0,0,0,0,0,0,0,0,0,1,0,0,1,4,6,0
1473,18.456,F,0,0,0,0,0,0,0,0,0,0,0,2,3,3,1,2,0
1474,18.502,F,69,0,1,1,0,0,0,0,0,0,2,5,0,2,4,1,0
1475,19.499,F,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0
1476,18.311,F,27,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0
1477,18.886,F,16,0,1,0,0,0,0,0,0,0,1,5,2,1,2,0,0
1478,18.661,F,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1479,19.061,F,8,0,0,2,0,0,0,0,0,0,2,0,0,1,0,1,0
1480,18.278,F,10,0,0,0,0,0,0,0,0,0,1,7,1,3,2,7,0
1481,18.533,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1482,18.39,F,21,0,0,0,0,0,0,0,1,0,1,3,2,5,3,2,0
1483,19.318,F,17,0,0,0,0,0,0,0,0,1,2,1,1,0,1,0,0
1484,18.776,F,31,1,1,0,1,4,0,0,0,0,8,1,0,1,6,0,0
1485,19.088,F,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0
1486,18.223,F,18,0,0,0,0,0,0,0,0,1,1,1,3,1,0,0,1
1487,18.234,F,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1488,19.149428645833336,F,37,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0
1489,18.497,F,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1490,18.171,F,4,4,0,5,0,0,0,0,0,0,10,0,1,2,1,0,1
1491,15.255,F,77,2,1,1,1,0,0,1,1,0,7,10,5,8,0,4,0
1492,18.587,M,21,1,1,1,0,0,0,0,0,0,4,0,0,2,1,0,0
1493,19.682,M,33,1,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0
1494,19.149428645833336,F,9,1,1,7,0,0,0,0,0,0,9,4,0,1,2,0,1
1495,18.705,F,80,0,0,0,0,0,0,0,0,0,0,3,1,5,2,0,0
1496,18.864,M,81,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0
1497,19.149428645833336,F,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1498,19.149428645833336,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1499,18.215,F,77,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1
1500,18.727,F,6,1,0,0,0,0,0,0,0,1,2,2,0,0,1,0,0
1501,19.168,F,86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1502,18.272,F,15,0,2,0,3,0,0,0,0,0,5,1,1,2,1,0,0
1503,19.031,M,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1504,19.003,F,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0
1505,18.368,M,73,0,0,0,0,0,0,0,0,1,2,1,1,1,0,0,1
1506,18.171,M,20,4,2,0,0,0,0,0,0,0,6,4,0,1,3,1,0
1507,18.919,F,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1508,19.57,F,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1509,18.924,F,69,1,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0
1510,18.935,M,64,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1511,19.179,M,20,0,0,0,0,0,0,0,0,2,2,1,2,1,0,0,1
1512,18.902,F,12,1,0,0,0,0,0,0,0,0,1,0,0,4,1,1,0
1513,18.467,F,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1514,19.294,F,42,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0
1515,19.149428645833336,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1516,18.319,F,14,0,0,0,2,1,0,0,0,0,3,2,2,1,0,1,0
1517,18.62,F,37,0,0,0,1,0,0,0,0,0,1,1,0,0,3,1,0
1518,18.522,F,85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1519,18.272,M,20,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0
1520,19.069,M,30,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0
1521,19.149428645833336,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1522,17.749,F,26,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,1
1523,18.278,F,4,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
1524,18.834,F,35,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0
1525,18.938,F,13,3,0,0,0,0,0,0,0,0,3,0,0,1,2,0,0
1526,17.744,M,30,0,0,0,0,0,1,0,0,0,2,0,1,3,0,0,0
1527,18.82,M,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1528,19.195,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1529,18.297,F,1,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0
1530,19.149428645833336,F,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1531,18.549,F,16,1,0,0,0,0,0,0,0,0,1,1,0,1,5,4,2
1532,19.149428645833336,F,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1533,18.834,F,57,0,0,2,6,0,0,0,0,0,8,0,1,2,0,0,0
1534,19.181,F,38,0,0,0,0,0,0,0,0,0,0,3,1,9,5,4,1
1535,18.908,M,91,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
1536,19.094,F,47,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0
1537,19.149428645833336,F,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0
1538,18.738,F,47,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7,0
1539,14.472,F,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0
1540,18.242,F,13,0,1,1,1,0,0,1,0,0,4,2,0,0,0,3,0
1541,19.146,F,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0
1542,18.267,F,41,0,0,1,0,0,0,0,0,0,2,5,1,0,2,2,0
1543,18.995,M,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0
1544,18.385,F,51,0,0,0,0,0,1,0,0,0,1,1,0,3,0,2,0
1545,19.149428645833336,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1546,19.149428645833336,F,82,0,0,0,0,0,0,0,0,0,0,2,6,1,0,3,0
1547,18.943,F,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1
1548,20.005,F,33,0,0,0,0,0,0,0,0,0,1,3,1,0,0,2,0
1549,18.905,F,9,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,1
1550,19.428,F,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0
1551,18.316,F,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,12,1
1552,18.196,F,16,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1553,17.18,F,0,1,1,0,0,0,0,0,1,0,3,7,1,1,0,7,1
1554,18.612,F,58,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0
1555,18.04,F,34,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1556,18.508,F,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,1,0
1557,17.99,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1558,19.239,F,32,1,1,0,0,1,1,0,0,0,4,2,8,1,0,1,0
1559,18.259,F,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,0
1560,19.173,F,53,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
1561,18.598,F,16,1,0,3,1,1,0,0,0,0,6,2,5,2,1,1,0
1562,18.787,F,4,2,0,0,1,3,0,0,0,0,6,3,0,0,0,0,0
1563,18.3,M,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
1564,18.297,F,5,0,0,0,0,0,0,0,0,0,0,11,3,1,1,0,0
1565,18.327,F,103,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0
1566,18.842,M,50,0,1,0,0,1,0,0,0,1,3,0,0,4,0,0,0
1567,19.203,F,51,1,1,0,0,0,0,0,1,0,3,0,0,1,0,0,0
1568,18.921,F,10,0,1,0,0,0,0,0,0,0,1,0,1,2,0,1,0
1569,19.149428645833336,F,15,0,0,0,0,0,1,0,0,0,1,2,0,0,0,1,1
1570,19.149428645833336,F,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1571,18.617,M,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0
1572,8.37,F,31,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1573,18.149,F,23,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,1
1574,18.229,M,17,1,0,0,0,0,0,0,0,0,1,0,2,1,3,0,0
1575,18.579,F,34,0,0,0,0,0,0,0,0,0,0,2,1,4,0,0,0
1576,19.149428645833336,F,0,0,0,1,0,0,1,0,0,0,2,1,2,1,0,2,8
1577,18.193,F,44,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,0
1578,18.916,F,61,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,3
1579,18.423,F,13,0,0,0,0,3,0,0,1,0,4,4,0,1,0,0,0
1580,17.35,M,62,0,1,0,0,0,0,0,1,0,3,0,0,6,2,0,0
1581,18.519,F,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1582,18.297,F,8,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0
1583,18.601,F,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1584,17.982,F,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0
1585,19.149428645833336,F,22,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,4
1586,19.044,M,45,0,3,0,0,0,0,0,0,0,3,0,0,2,0,0,0
1587,18.683,F,45,0,1,0,3,0,1,0,0,0,5,4,0,2,1,0,0
1588,19.149428645833336,F,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1589,18.982,M,96,0,4,0,0,0,0,0,0,0,4,0,0,1,2,0,0
1590,19.058,M,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1591,18.289,F,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3
1592,18.16,M,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1593,19.149428645833336,M,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1594,19.149428645833336,F,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1595,19.036,F,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1596,18.743,F,73,0,0,2,0,0,0,0,0,0,2,1,0,0,1,0,0
1597,18.256,F,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1598,18.705,F,26,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1599,19.149428645833336,F,36,0,0,7,0,6,0,0,0,0,13,6,4,1,0,0,0
1600,18.571,M,38,1,2,0,0,0,2,0,0,0,5,0,0,2,1,0,0
1601,18.968,M,13,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1602,18.924,M,46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1603,18.702,F,41,0,0,0,0,1,0,0,0,1,2,0,1,1,0,1,0
1604,18.333,F,56,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0
1605,18.669,F,22,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0
1606,18.122,F,33,0,0,0,0,0,0,0,0,0,2,8,0,3,0,0,0
1607,19.149428645833336,F,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1608,18.116,F,10,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0
1609,18.127,F,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
1610,18.669,F,2,3,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1611,18.746,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
1612,19.149428645833336,F,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,2,1
1613,19.129,F,30,0,0,0,0,0,0,0,0,0,0,6,5,0,0,7,0
1614,16.78,M,21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0
1615,19.515,F,145,1,0,0,0,0,0,0,0,0,1,15,3,3,2,9,0
1616,18.294,F,20,0,2,0,0,0,0,0,0,4,6,0,2,3,2,1,0
1617,19.504,M,35,0,1,1,0,0,0,0,0,0,2,0,0,2,0,0,0
1618,18.823,M,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1619,19.149428645833336,M,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1620,18.552,M,50,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0
1621,18.426,F,0,1,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0
1622,19.149428645833336,F,114,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
1623,18.746,M,42,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0
1624,18.398,M,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1625,18.875,F,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4
1626,19.149428645833336,F,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0
1627,17.96,F,36,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
1628,18.374,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629,18.612,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,3
1630,19.149428645833336,F,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1631,19.149428645833336,M,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1632,18.368,F,64,0,0,0,0,0,0,0,0,5,6,0,0,1,0,1,1
1633,18.026,M,20,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0
1634,19.149428645833336,F,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,2
1635,19.151,F,17,0,0,0,2,0,0,0,1,0,3,0,0,1,0,1,0
1636,19.149428645833336,F,109,0,0,0,0,0,1,0,0,0,1,1,0,5,0,1,0
1637,19.149428645833336,F,26,1,0,0,1,0,1,0,0,0,3,4,0,3,2,0,0
1638,18.672,F,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1639,19.149428645833336,F,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1640,18.092,F,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1641,19.028,F,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1642,19.077,F,10,0,0,0,0,0,0,0,0,0,1,0,3,5,1,0,2
1643,19.044,F,18,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1644,19.149428645833336,M,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1645,18.806,F,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0
1646,18.727,M,1,0,0,2,1,0,0,0,3,0,6,0,0,2,0,0,0
1647,19.149428645833336,F,25,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,2
1648,18.979,M,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1649,19.228,F,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1650,18.322,F,1,1,0,0,0,0,0,0,0,0,1,4,1,1,0,2,0
1651,18.984,F,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
1652,19.302,M,64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1653,18.379,F,31,1,0,0,0,0,1,0,1,0,4,0,2,0,0,0,0
1654,19.149428645833336,F,6,0,0,0,0,0,1,0,0,1,2,3,2,0,0,4,1
1655,18.987,M,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
1656,18.875,F,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1657,18.601,F,13,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1658,18.546,F,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1659,18.872,M,32,0,0,3,0,0,0,0,0,0,3,0,0,1,0,0,0
1660,19.149428645833336,M,48,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0
1661,18.357,M,106,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1662,18.571,F,0,0,0,1,0,0,0,0,0,0,1,1,0,3,1,9,0
1663,18.869,F,21,1,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0
1664,18.519,F,65,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,1
1665,18.456,M,69,3,0,0,0,0,0,0,9,0,12,1,0,0,3,1,0
1666,18.595,F,35,0,0,0,0,0,0,0,0,0,0,2,0,7,1,0,0
1667,19.149428645833336,F,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1668,19.149428645833336,F,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1669,18.694,M,63,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1
1670,18.19,F,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1671,19.149428645833336,F,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1
1672,19.006,F,52,0,0,0,1,0,0,0,0,0,1,0,0,5,0,2,0
1673,18.442,M,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1674,18.379,F,0,0,0,2,0,0,0,0,0,0,2,1,0,10,0,4,1
1675,18.773,F,5,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,2
1676,18.338,F,74,0,0,0,0,0,0,0,0,0,0,1,1,5,0,1,1
1677,18.721,M,8,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
1678,19.499,F,59,0,0,0,0,0,0,0,0,0,0,2,2,0,3,0,0
1679,19.149428645833336,F,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1680,18.721,M,9,0,0,0,0,0,0,0,0,0,0,3,2,4,0,3,1
1681,18.65,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1682,19.149428645833336,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1683,19.099,F,25,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1
1684,19.149428645833336,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685,19.149428645833336,F,11,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,1
1686,17.747,F,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1687,18.595,M,56,0,0,0,0,1,0,0,0,1,2,6,1,2,0,4,1
1688,18.856,M,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,1,2
1689,18.979,M,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,3
1690,19.075,M,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1691,18.253,F,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1692,18.108,F,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1693,18.437,F,26,0,1,0,0,0,0,0,0,0,1,0,0,3,1,0,0
1694,18.511,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695,19.149428645833336,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696,18.713,F,15,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0
1697,19.075,F,7,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2
1698,19.663,F,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1699,18.88,M,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1700,18.319,F,24,2,1,4,0,2,1,0,0,1,13,0,0,3,9,3,0
1701,18.387,M,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1702,106.144,M,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1703,19.017,M,28,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0
1704,18.842,M,28,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1
1705,19.149428645833336,M,16,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1706,18.305,M,0,3,0,0,0,0,0,0,0,0,4,3,2,2,1,7,0
1707,19.206,M,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
1708,19.05,M,47,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1709,19.149428645833336,M,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1710,17.958,F,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,1,0
1711,18.716,F,12,1,1,0,2,0,0,0,0,0,4,10,0,0,0,1,0
1712,19.261,M,0,0,0,3,0,0,0,0,0,0,3,0,0,1,0,0,0
1713,19.261,M,0,0,0,3,0,0,0,0,0,0,3,0,0,1,0,2,0
1714,19.203,M,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1715,18.522,M,43,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0
1716,18.319,M,32,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1717,19.149428645833336,F,8,0,0,0,0,0,1,0,0,0,1,0,3,0,0,5,1
1718,18.669,F,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1719,13.027,F,0,0,0,0,0,0,0,0,0,0,0,6,1,2,4,2,0
1720,19.149428645833336,F,5,0,0,0,0,0,0,0,0,0,0,5,0,3,0,1,0
1721,19.975,F,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1722,18.754,F,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1723,18.341,F,23,0,1,0,0,0,0,0,0,0,1,3,0,1,0,0,0
1724,19.14,M,22,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1725,18.672,F,0,0,1,0,1,0,0,0,0,0,2,0,1,0,1,0,0
1726,18.387,M,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1727,18.628,F,31,0,0,1,0,0,0,0,0,0,1,0,0,2,0,4,1
1728,18.76,F,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1729,18.916,M,35,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1730,19.502,F,50,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0
1731,18.415,F,161,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0
1732,18.96,F,3,0,0,0,0,0,0,0,0,0,0,9,1,0,4,3,0
1733,19.149428645833336,F,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1734,19.192,F,38,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1735,19.149428645833336,M,26,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2
1736,19.149428645833336,M,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1737,18.278,F,19,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
1738,18.987,F,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1739,18.324,F,2,2,0,1,0,0,0,0,1,0,4,2,2,2,0,1,0
1740,19.149428645833336,M,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1741,19.614,F,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1742,18.713,F,37,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0
1743,18.815,F,87,0,0,0,0,0,0,1,0,1,2,1,2,1,4,0,0
1744,18.22,F,6,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1745,18.464,M,39,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1746,19.088,F,80,0,1,0,0,0,0,0,0,0,1,2,2,0,0,4,0
1747,19.255,M,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1748,18.251,F,20,0,0,0,1,1,0,0,0,0,2,4,0,1,1,3,0
1749,19.149428645833336,M,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1750,18.79,F,29,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0
1751,18.995,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1752,19.54,F,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1753,19.567,F,25,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0
1754,18.538,M,25,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
1755,18.913,M,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1756,18.568,F,12,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1757,19.031,M,13,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1
1758,18.971,M,16,0,0,0,0,0,0,0,0,0,0,1,0,2,4,0,0
1759,18.93,F,0,0,0,0,2,0,0,0,0,0,3,0,0,1,3,4,0
1760,18.324,F,0,1,1,0,0,0,0,4,1,0,9,2,0,13,3,4,1
1761,18.366,F,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1762,18.565,M,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1763,17.711,F,22,1,0,0,0,0,0,0,0,0,1,5,0,5,5,2,0
1764,18.7,M,9,0,2,0,0,0,0,0,1,0,3,2,0,0,0,2,0
1765,18.604,M,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1766,19.14,M,28,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1767,18.872,F,30,2,2,0,3,0,0,0,0,0,7,1,1,1,1,1,0
1768,18.448,F,14,0,0,0,0,0,0,0,0,0,0,0,6,4,0,1,0
1769,19.206,M,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1770,19.02,F,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1771,19.149428645833336,F,0,0,0,0,0,0,0,0,0,1,1,1,4,1,0,0,0
1772,18.598,F,17,0,1,0,0,0,0,0,0,0,1,1,1,4,1,4,1
1773,19.099,F,0,0,0,0,0,0,0,0,0,3,4,2,2,1,0,0,0
1774,19.149428645833336,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1775,18.71,F,46,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0
1776,18.943,F,23,0,0,0,0,0,0,0,0,0,0,5,2,2,0,1,2
1777,18.672,F,54,0,0,0,0,0,0,0,0,0,0,0,5,4,44,4,0
1778,17.982,F,37,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0
1779,18.883,F,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0
1780,19.009,M,32,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
